150	102	15300	17	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"MgO WT%"	"CaO WT%"	"F WT%"	"Cl WT%"	"P2O5 WT%"	"SO3 WT%"	"La2O3 WT%"	"Ce2O3 WT%"	"Calc. O"	"Total"
0	-8.3516	-3.9551	142	1	142	0.4855555	-4.087287E-02	55.54296	2.298795	4.855805E-02	41.37644	-0.0121744	0.2894272	0.7142508	0	61.1548
0	-8.3506	-3.9551	143	1	143	0.3733708	-4.416348E-02	55.29201	2.270352	4.064067E-02	43.48548	-4.133522E-02	-4.903065E-03	0.4374025	0	61.30606
0	-8.3496	-3.9551	144	1	144	0.3487169	-3.505827E-02	54.75397	2.283759	2.425653E-02	42.55424	-2.658542E-02	0.1729624	0.5053191	0	60.72167
0	-8.3486	-3.9551	145	1	145	0.4161706	-6.959572E-03	55.73749	2.389232	5.445092E-02	41.46828	-2.640622E-02	0.2351951	0.2703983	0	60.98737
0	-8.3476	-3.9551	146	1	146	1.765984	-2.507947E-02	54.06808	3.099251	0.0587582	41.18036	-1.743863E-02	0.1790464	0.2032857	0	60.90134
0	-8.3466	-3.9551	147	1	147	10.34769	3.200396E-02	43.16069	1.312833	3.066938E-02	30.56938	-0.0334745	-3.330404E-02	0.1788585	0	50.49806
0	-8.3456	-3.9551	148	1	148	55.83012	0.1485	15.91855	0.2010653	3.170582E-02	15.16172	-4.518434E-02	-8.572747E-02	0.1659363	0	44.46313
0	-8.3446	-3.9551	149	1	149	86.59606	6.755138E-02	3.199516	0.1042625	1.247832E-03	3.206382	-2.891866E-02	5.878877E-02	7.162311E-02	0	44.40952
0	-8.3436	-3.9551	150	1	150	94.76399	-7.186903E-03	0.3875426	-4.040867E-02	2.102498E-02	0.2979031	-3.396179E-02	-0.1954723	-0.1266966	0	44.39036
0	-8.4926	-3.9541	1	2	151	96.25524	-2.968176E-02	-2.182724E-02	0.1046115	-9.045545E-03	-2.503439E-02	-2.556065E-02	-5.034763E-02	-0.1517182	0	44.86104
0	-8.4916	-3.9541	2	2	152	95.91628	-2.562581E-02	-3.167643E-02	-3.655217E-02	-7.167484E-03	6.182889E-02	3.519175E-02	-0.1395077	-3.561774E-02	0	44.64404
0	-8.4906	-3.9541	3	2	153	95.56852	-4.456788E-02	-2.642955E-02	0.0825641	-3.315745E-03	-0.0544239	2.620396E-02	9.494954E-02	-0.2002086	0	44.60186
0	-8.4896	-3.9541	4	2	154	95.00639	-8.374374E-03	-1.547328E-02	-1.580783E-02	-1.919958E-02	-3.996563E-02	-8.680787E-03	3.610491E-02	-0.1534843	0	44.23655
0	-8.4886	-3.9541	5	2	155	95.58118	-1.835332E-02	-3.857946E-02	-6.633488E-03	-0.0131502	-6.879597E-02	-2.585568E-02	-0.0513504	-0.1059379	0	44.44448
0	-8.4876	-3.9541	6	2	156	95.43734	-0.0311574	-3.969454E-02	1.267178E-02	-2.155247E-02	-1.153972E-02	-0.0529399	0.1208486	-3.983205E-02	0	44.59704
0	-8.4866	-3.9541	7	2	157	95.25261	-1.728196E-02	-3.757997E-02	1.216342E-02	1.246184E-02	-2.555989E-02	-3.490569E-02	6.081603E-03	-8.391002E-02	0	44.41969
0	-8.4856	-3.9541	8	2	158	95.57814	-2.101854E-02	-2.327041E-02	0.0454917	-2.496956E-02	-2.513906E-02	-8.26977E-03	-0.1094547	-8.184884E-02	0	44.48981
0	-8.4846	-3.9541	9	2	159	95.73721	-3.088692E-02	-2.165132E-02	3.303978E-02	-1.296561E-02	-1.045054E-02	-2.547194E-02	-0.1379954	-0.1043993	0	44.51486
0	-8.4836	-3.9541	10	2	160	95.63667	-2.485706E-02	-1.447974E-02	7.497837E-03	-0.023333	-4.020829E-02	-0.0438142	6.399286E-02	-8.485003E-02	0	44.60931
0	-8.4826	-3.9541	11	2	161	95.10713	-2.776744E-02	-3.242248E-02	1.984861E-03	-5.529805E-03	-1.129196E-02	-2.650355E-02	-0.1128897	0.1020018	0	44.38775
0	-8.4816	-3.9541	12	2	162	94.86718	-1.644143E-02	-2.032791E-02	-4.339872E-02	-3.667722E-03	-4.048936E-02	-3.545167E-02	0.1510247	-0.109474	0	44.27571
0	-8.4806	-3.9541	13	2	163	95.79457	5.335174E-03	-9.103603E-03	7.603666E-03	-6.94366E-03	-1.032501E-02	9.513748E-03	-0.0784705	-0.1974694	0	44.53843
0	-8.4796	-3.9541	14	2	164	94.95779	-2.911169E-02	-2.008056E-02	0.0196378	-2.083716E-02	-3.938863E-02	-1.666551E-02	-0.1077725	-0.1739332	0	44.08876
0	-8.4786	-3.9541	15	2	165	94.91309	-2.885434E-02	-2.809571E-02	-1.836188E-02	-9.154869E-04	-3.923761E-02	-4.258005E-02	-0.1363714	-0.1965447	0	43.99021
0	-8.4776	-3.9541	16	2	166	95.35061	-3.649407E-02	-1.464876E-02	5.399302E-02	-2.086505E-02	-2.490927E-02	-2.540962E-02	-0.1080884	-0.1508361	0	44.3284
0	-8.4766	-3.9541	17	2	167	95.40147	-2.431544E-03	-4.403092E-02	-2.533852E-02	-5.21318E-03	-2.526287E-02	8.973212E-03	-5.117546E-02	-0.1059272	0	44.38852
0	-8.4756	-3.9541	18	2	168	95.52161	-2.356016E-02	-4.353024E-02	-2.063869E-02	-8.970275E-03	-3.942855E-02	-3.413332E-02	-0.108182	-0.1509454	0	44.32275
0	-8.4746	-3.9541	19	2	169	95.11782	-2.199712E-02	-1.737427E-02	2.556728E-02	-1.689754E-02	4.100249E-03	-2.541453E-02	-0.1374894	-0.1273873	0	44.20953
0	-8.4736	-3.9541	20	2	170	95.11304	-1.733224E-02	-2.396564E-02	6.525654E-02	-1.083068E-02	-2.472291E-02	-0.0164721	-0.1659092	-0.1498061	0	44.19878
0	-8.4726	-3.9541	21	2	171	94.57458	-3.022405E-02	-3.081072E-02	2.105123E-03	-1.677791E-02	-3.923865E-02	-7.788661E-03	-0.2542062	-7.940483E-02	0	43.84729
0	-8.4716	-3.9541	22	2	172	95.36583	-3.455513E-02	-1.268337E-02	-4.543638E-05	-9.303737E-03	3.592384E-03	-5.223624E-02	3.619317E-02	-0.1303664	0	44.43781
0	-8.4706	-3.9541	23	2	173	95.20506	-2.504186E-02	-3.122472E-02	-1.033211E-02	-1.297959E-02	-5.401231E-02	6.044213E-04	-0.1379263	-0.1044129	0	44.21089
0	-8.4696	-3.9541	24	2	174	95.46493	-2.911757E-02	-2.122197E-02	6.950762E-02	-5.456106E-03	-4.016483E-02	2.590133E-02	6.451002E-02	-8.465767E-02	0	44.63007
0	-8.4686	-3.9541	25	2	175	94.87847	-2.445733E-02	-3.350211E-02	-8.216118E-03	-0.0167552	0.0043269	2.709577E-02	-0.1656187	-0.1729778	0	44.00922
0	-8.4676	-3.9541	26	2	176	95.04582	-1.710962E-02	-4.381744E-03	-2.503397E-02	-1.524785E-02	3.261807E-02	-1.739392E-02	-2.254753E-02	-8.343548E-02	0	44.29035
0	-8.4666	-3.9541	27	2	177	94.89592	-2.417057E-02	-3.453136E-02	4.364177E-02	-1.322242E-02	-3.989178E-02	-8.611109E-03	-8.107756E-02	-3.621748E-02	0	44.22745
0	-8.4656	-3.9541	28	2	178	95.48224	-1.175126E-02	-1.980134E-02	-7.57393E-03	-9.411526E-03	3.454772E-03	2.594365E-02	-0.141629	0.1026906	0	44.57185
0	-8.4646	-3.9541	29	2	179	95.30431	-2.867649E-02	-2.356457E-02	-4.465758E-02	-1.323501E-02	3.67259E-03	1.751556E-02	-8.127559E-02	-0.036422	0	44.36429
0	-8.4636	-3.9541	30	2	180	94.6534	-3.976439E-02	-4.100922E-02	-7.273669E-04	-1.744522E-03	-2.606269E-02	-5.299465E-02	3.621815E-03	7.721726E-02	0	44.2245
0	-8.4626	-3.9541	31	2	181	94.84322	-2.924895E-02	-1.324118E-02	-2.199261E-02	-1.296007E-02	-5.397812E-02	1.803985E-02	-0.2261276	-3.389257E-02	0	44.03243
0	-8.4616	-3.9541	32	2	182	95.05053	-0.0240547	-5.487878E-03	5.675198E-02	8.653713E-03	-5.431791E-02	-4.332334E-02	3.741693E-02	-0.1762608	0	44.31681
0	-8.4606	-3.9541	33	2	183	95.1384	-3.149195E-02	-2.076412E-02	3.985718E-02	6.641562E-04	3.690765E-03	-8.604729E-03	-5.162591E-02	-5.972513E-02	0	44.38039
0	-8.4596	-3.9541	34	2	184	94.50019	-0.0338439	-0.0217682	4.017525E-03	-7.135796E-03	-5.417683E-02	-3.444804E-02	-0.1386431	-5.831349E-02	0	43.9277
0	-8.4586	-3.9541	35	2	185	95.55444	-3.218771E-02	-2.140945E-02	1.221463E-02	-1.490522E-02	1.878137E-02	-3.409676E-02	-0.1078999	-0.1508414	0	44.40137
0	-8.4576	-3.9541	36	2	186	94.69252	-3.420522E-02	-4.137197E-03	-3.937609E-02	-2.113118E-02	-3.984418E-02	1.433261E-04	-0.11018	-0.0359003	0	44.03611
0	-8.4566	-3.9541	37	2	187	95.46447	-0.0136917	-0.0258243	1.810039E-02	-2.098554E-02	-3.957719E-02	-3.435353E-02	-0.1384985	-5.819538E-02	0	44.39455
0	-8.4556	-3.9541	38	2	188	94.91547	-0.0308801	-4.228792E-02	3.917379E-02	-1.303197E-02	-5.409065E-02	-6.045556E-02	-0.1972703	-1.109817E-02	0	44.11813
0	-8.4546	-3.9541	39	2	189	95.31572	-3.959787E-02	-1.881781E-02	5.097021E-02	4.870337E-03	1.863682E-02	3.543993E-02	-0.1380738	-8.122327E-02	0	44.40719
0	-8.4536	-3.9541	40	2	190	95.4252	-9.758998E-03	-2.066316E-02	5.884019E-02	6.65996E-03	-1.073587E-02	1.922946E-04	-8.083753E-02	-3.610042E-02	0	44.5451
0	-8.4526	-3.9541	41	2	191	94.09341	-1.834406E-02	-9.803127E-03	-4.824373E-02	-1.130165E-02	-5.450032E-02	-3.486165E-02	-0.1698271	5.719196E-02	0	43.77074
0	-8.4516	-3.9541	42	2	192	94.22511	-3.943719E-02	-1.195312E-02	4.108141E-02	-9.065783E-03	-2.506689E-02	-3.434192E-02	-0.1380641	-8.122417E-02	0	43.83157
0	-8.4506	-3.9541	43	2	193	95.38144	-3.619266E-02	-0.0210035	8.062866E-02	-5.402877E-03	-4.006344E-02	-1.162302E-04	9.493851E-02	-0.1310418	0	44.57409
0	-8.4496	-3.9541	44	2	194	94.81952	-1.414101E-02	-1.390908E-02	-3.358278E-02	-1.128514E-02	3.645692E-03	-5.224119E-02	7.274667E-03	-0.106839	0	44.15381
0	-8.4486	-3.9541	45	2	195	94.85694	-0.0424918	-2.438218E-02	9.113979E-02	4.820093E-03	-1.051177E-02	-0.0430658	-0.1382984	-5.803971E-02	0	44.20258
0	-8.4476	-3.9541	46	2	196	95.76096	-3.536059E-02	-7.786869E-03	-7.83741E-03	-1.697907E-02	-2.494306E-02	-1.683567E-02	-0.1086431	-0.1047883	0	44.51011
0	-8.4466	-3.9541	47	2	197	94.28812	-2.764417E-02	-2.966356E-02	2.673831E-03	-1.692628E-02	-5.396889E-02	-3.419322E-02	-7.829862E-02	-0.1743453	0	43.76811
0	-8.4456	-3.9541	48	2	198	95.1703	-3.519562E-02	-1.185802E-02	-3.860523E-02	-2.490592E-02	-1.039949E-02	-4.296865E-02	-7.881664E-02	-0.1514053	0	44.17403
0	-8.4446	-3.9541	49	2	199	95.33784	-2.138576E-02	-2.781826E-03	4.005058E-02	-2.117227E-02	-0.0398695	-2.602359E-02	7.587215E-03	-0.106624	0	44.45538
0	-8.4436	-3.9541	50	2	200	95.06386	-1.703383E-02	-1.795556E-02	-1.439288E-02	4.626338E-03	-3.989988E-02	1.750396E-02	-2.198834E-02	-8.325458E-02	0	44.3026
0	-8.4426	-3.9541	51	2	201	94.70934	-2.946844E-02	-2.714325E-02	6.247086E-02	-9.08684E-03	4.008674E-03	-1.697297E-02	-0.1088319	-8.157454E-02	0	44.11871
0	-8.4416	-3.9541	52	2	202	94.1271	-2.520906E-02	-1.766333E-02	1.806441E-03	-1.908952E-02	-1.070134E-02	-1.716084E-02	-0.1094144	-5.869846E-02	0	43.79778
0	-8.4406	-3.9541	53	2	203	94.61796	-3.526061E-02	-1.334818E-02	4.984438E-02	-1.149349E-03	0.0185413	-2.568819E-02	-0.25657	5.905645E-02	0	44.07461
0	-8.4396	-3.9541	54	2	204	94.85857	-3.713908E-02	-1.367981E-02	-4.241055E-02	-1.319739E-02	-3.982164E-02	-3.468116E-02	-5.098705E-02	-8.279449E-02	0	44.10653
0	-8.4386	-3.9541	55	2	205	94.5589	-1.524798E-02	-1.224421E-02	4.923443E-02	-5.241479E-03	-5.433157E-02	-4.335488E-02	-5.075211E-02	-8.258205E-02	0	44.07086
0	-8.4376	-3.9541	56	2	206	93.05154	0.1062037	2.119359E-02	5.053936E-02	-1.900402E-02	-3.962237E-02	-2.572013E-02	-0.108405	-0.1046448	0	43.39645
0	-8.4366	-3.9541	57	2	207	86.51086	0.9273616	0.1489614	6.312861E-02	-0.0132796	2.870939E-03	-9.069591E-03	-4.982547E-02	-0.128642	0	40.99862
0	-8.4356	-3.9541	58	2	208	92.83693	0.6140661	0.016567	1.814786E-02	-9.296913E-03	3.563046E-03	-3.482713E-02	-0.110296	1.072533E-02	0	43.68848
0	-8.4346	-3.9541	59	2	209	94.73788	5.809595E-02	-4.48254E-03	-8.130746E-03	-5.458387E-03	-5.469612E-02	-3.509748E-02	3.590453E-02	-6.110078E-02	0	44.2421
0	-8.4336	-3.9541	60	2	210	95.05392	-6.71591E-03	-2.581239E-03	-6.537511E-02	-9.210687E-03	-5.434871E-02	-8.505075E-03	-8.039733E-02	-5.927989E-02	0	44.20428
0	-8.4326	-3.9541	61	2	211	94.43779	-2.899803E-02	-1.569402E-02	1.272351E-02	-4.968178E-03	3.334034E-02	-3.409302E-02	-4.817737E-02	-0.2209063	0	43.89333
0	-8.4316	-3.9541	62	2	212	94.67491	-0.028375	-2.189314E-02	-3.204128E-02	-1.319138E-02	-3.980954E-02	1.726194E-04	-5.080307E-02	-8.271769E-02	0	44.04466
0	-8.4306	-3.9541	63	2	213	94.7983	-3.420627E-02	-8.111769E-03	1.637031E-02	-1.518323E-02	-3.981388E-02	-1.725826E-02	8.269582E-03	-0.1296773	0	44.15838
0	-8.4296	-3.9541	64	2	214	94.99337	-3.962674E-03	9.645855E-03	3.564887E-02	-1.071663E-02	4.669271E-03	-7.51866E-03	-0.1647716	-0.1958503	0	44.12351
0	-8.4286	-3.9541	65	2	215	94.25215	-4.510802E-02	4.872879E-03	-8.155881E-02	-1.099463E-02	-0.0249311	-1.682961E-02	-7.828701E-02	-0.1745734	0	43.7066
0	-8.4276	-3.9541	66	2	216	94.12831	-0.0355854	2.086611E-02	-7.963713E-02	6.697913E-04	-5.439886E-02	-6.085655E-02	-8.043201E-02	-5.936497E-02	0	43.74551
0	-8.4266	-3.9541	67	2	217	95.47153	-2.465139E-02	-2.036331E-04	-5.828097E-03	-7.392183E-03	-2.546927E-02	-2.627578E-02	-2.284445E-02	-1.399451E-02	0	44.54496
0	-8.4256	-3.9541	68	2	218	95.02975	-3.715695E-02	-2.576888E-03	5.484556E-02	-1.717414E-02	-3.980675E-02	-3.468939E-02	-5.090441E-02	-5.944151E-02	0	44.30776
0	-8.4246	-3.9541	69	2	219	94.72007	-1.930596E-02	-3.587251E-03	-8.123991E-03	-5.113199E-03	-5.413602E-02	-4.311077E-02	-0.1382594	-0.0580994	0	44.03918
0	-8.4236	-3.9541	70	2	220	94.90442	-2.578946E-02	-8.384774E-03	1.953346E-02	1.704692E-02	-0.0390848	1.851757E-02	-0.1651903	-0.1728284	0	44.07816
0	-8.4226	-3.9541	71	2	221	95.00331	-3.820428E-02	5.705237E-04	-2.490125E-02	-1.901037E-02	-0.0249928	-3.438352E-02	-0.1382741	-5.812252E-02	0	44.14865
0	-8.4216	-3.9541	72	2	222	95.35345	-3.608095E-02	1.226646E-02	3.144326E-02	-1.874494E-02	-3.911673E-02	-0.0338305	-0.1655375	-0.1497104	0	44.27118
0	-8.4206	-3.9541	73	2	223	95.58118	-1.627149E-02	-3.269032E-03	-2.211758E-02	-1.292209E-02	-2.475131E-02	-3.411454E-02	-4.841965E-02	-0.1978661	0	44.39565
0	-8.4196	-3.9541	74	2	224	94.47112	-2.742148E-02	-2.093745E-02	6.300019E-03	-1.339488E-02	-4.013079E-02	-2.478424E-04	3.630433E-02	-6.100316E-02	0	44.08131
0	-8.4186	-3.9541	75	2	225	95.29408	-3.383576E-02	-7.187147E-04	7.159869E-03	-3.083276E-03	-2.491865E-02	-4.304271E-02	-0.1676565	-3.447412E-02	0	44.32597
0	-8.4176	-3.9541	76	2	226	94.65003	-3.065321E-02	1.333634E-02	4.723208E-02	-1.548459E-02	3.411865E-03	-9.161154E-03	-2.386498E-02	5.524923E-02	0	44.2897
0	-8.4166	-3.9541	77	2	227	94.79201	-1.589372E-02	1.628462E-02	5.502981E-02	-6.897897E-03	-2.467865E-02	1.830862E-02	-0.1068507	-0.1737204	0	44.11596
0	-8.4156	-3.9541	78	2	228	94.29663	-0.0443476	-1.222853E-02	7.642487E-02	-2.514235E-02	-1.074289E-02	8.799367E-03	8.335217E-03	-0.1064362	0	44.00795
0	-8.4146	-3.9541	79	2	229	95.36068	-4.494222E-02	8.130502E-03	9.497757E-02	-1.443532E-03	-4.006214E-02	-1.758718E-02	-2.279518E-02	9.346724E-03	0	44.61071
0	-8.4136	-3.9541	80	2	230	95.17889	-1.500472E-02	-2.006132E-02	1.395214E-02	-1.104505E-02	-3.951786E-02	-2.562465E-02	-0.1084951	-8.147171E-02	0	44.27942
0	-8.4126	-3.9541	81	2	231	95.1496	-0.0197442	-1.349023E-02	0.0484397	-9.198684E-03	4.007989E-03	3.514812E-02	-8.018222E-02	-3.581753E-02	0	44.41035
0	-8.4116	-3.9541	82	2	232	94.86647	-2.956299E-02	1.302704E-02	4.684237E-03	-1.154982E-03	4.138886E-03	-1.700449E-02	-0.1680693	-1.141868E-02	0	44.18039
0	-8.4106	-3.9541	83	2	233	95.15041	-2.065168E-02	7.817963E-03	-0.0121771	-9.538815E-03	-5.489362E-02	8.278206E-03	3.522187E-02	8.153363E-03	0	44.46392
0	-8.4096	-3.9541	84	2	234	94.92794	-1.169474E-02	-3.594046E-04	-2.330833E-02	-6.939806E-03	-0.0393062	-3.408248E-02	-0.136841	-0.1272003	0	44.07853
0	-8.4086	-3.9541	85	2	235	94.4912	-2.842283E-02	4.387564E-03	7.929779E-02	-9.258981E-03	3.868321E-03	-2.604705E-02	3.802074E-02	-0.1299558	0	44.13678
0	-8.4076	-3.9541	86	2	236	94.1392	-1.009777E-02	1.067601E-02	-1.993939E-03	-0.0208727	-2.479991E-02	-3.414486E-02	-0.1072458	-0.1507269	0	43.73753
0	-8.4066	-3.9541	87	2	237	94.86726	-0.0112544	1.669142E-02	0.0810672	6.193633E-04	-5.452507E-02	-1.96444E-06	-2.183778E-02	-3.673876E-02	0	44.35685
0	-8.4056	-3.9541	88	2	238	95.18508	-2.227702E-02	2.833958E-02	0.1307668	-9.075498E-03	-3.953657E-02	-3.438649E-02	-0.1086062	-5.817999E-02	0	44.44757
0	-8.4046	-3.9541	89	2	239	95.0687	-1.880809E-02	2.340668E-02	-1.069883E-02	-2.331658E-02	-4.007411E-02	-1.761219E-02	-8.190201E-02	0.0562952	0	44.36301
0	-8.4036	-3.9541	90	2	240	94.88553	-4.017998E-02	6.108545E-02	3.867311E-03	-0.023189	-6.905316E-02	-1.736205E-02	-0.0806775	-1.290166E-02	0	44.23555
0	-8.4026	-3.9541	91	2	241	94.6274	-3.150097E-02	5.689048E-02	-3.161582E-02	-3.343727E-03	-1.075051E-02	-4.357979E-02	6.737345E-02	-0.1538288	0	44.12236
0	-8.4016	-3.9541	92	2	242	95.1465	1.360467E-03	4.684705E-02	-8.067662E-03	-1.540732E-02	-1.093396E-02	1.721167E-02	3.627077E-02	-3.791267E-02	0	44.48584
0	-8.4006	-3.9541	93	2	243	94.51438	-3.460933E-02	0.0497766	3.637917E-02	-1.137749E-02	1.828171E-02	-5.244959E-02	-0.0223129	-0.01381	0	44.17472
0	-8.3996	-3.9541	94	2	244	95.0927	-1.882081E-02	5.522258E-02	1.610431E-02	-8.867621E-03	-9.998793E-03	-4.267001E-02	-0.1363042	-0.1502299	0	44.2186
0	-8.3986	-3.9541	95	2	245	94.62981	-3.874358E-02	5.142555E-02	1.407528E-02	4.619163E-03	1.845875E-02	-1.739098E-02	-0.169689	8.086293E-02	0	44.19034
0	-8.3976	-3.9541	96	2	246	94.81013	-3.851045E-02	9.182773E-02	-1.802621E-02	-3.23425E-03	-1.054676E-02	-4.334497E-02	-7.986604E-02	-5.910429E-02	0	44.19772
0	-8.3966	-3.9541	97	2	247	94.70713	-7.598149E-03	7.006338E-02	6.772962E-02	8.847401E-03	3.347615E-02	-3.431106E-02	-0.1674584	-3.430988E-02	0	44.21981
0	-8.3956	-3.9541	98	2	248	95.00226	1.420814E-03	0.111992	8.826641E-03	-9.440754E-03	-2.552563E-02	-2.641098E-02	6.804484E-03	-1.438468E-02	0	44.459
0	-8.3946	-3.9541	99	2	249	93.10921	0.1076266	0.1432265	4.167781E-02	-1.114919E-02	-3.970236E-02	-3.456935E-02	-0.1384566	-3.493773E-02	0	43.54078
0	-8.3936	-3.9541	100	2	250	88.05392	0.6438839	0.2524028	0.2458336	-1.123144E-02	3.338171E-03	-4.340117E-02	-0.1380055	-3.449254E-02	0	41.79927
0	-8.3926	-3.9541	101	2	251	74.13422	2.648029	0.6762316	0.3710991	-1.699277E-03	0.1280442	-9.818923E-03	-0.1070718	-0.1037522	0	36.97416
0	-8.3916	-3.9541	102	2	252	57.88623	4.985042	1.675282	0.4895166	6.614077E-03	0.7873825	2.876562E-02	6.449147E-02	-3.954544E-02	0	32.13369
0	-8.3906	-3.9541	103	2	253	36.60648	6.270591	5.751691	0.6526139	3.887158E-03	3.830631	-1.026151E-02	0.1085508	-7.266388E-03	0	27.41348
0	-8.3896	-3.9541	104	2	254	21.53199	5.413563	17.82308	1.169827	0.0387521	13.88669	1.357339E-02	-0.0386699	0.107531	0	33.40044
0	-8.3886	-3.9541	105	2	255	10.86723	3.226225	31.95349	1.479594	2.084335E-02	25.70651	1.535559E-02	6.004868E-02	0.2294708	0	42.83448
0	-8.3876	-3.9541	106	2	256	3.753213	1.020319	45.66696	2.470082	5.567886E-02	36.05962	6.813926E-02	0.2378367	-9.381422E-03	0	53.49225
0	-8.3866	-3.9541	107	2	257	1.385117	0.2404676	50.38507	3.500188	4.451412E-02	38.39589	-0.0482127	0.1482729	0.1328014	0	57.32401
0	-8.3856	-3.9541	108	2	258	0.4855753	3.527205E-02	54.23509	3.758495	5.642787E-02	40.36691	-2.578563E-02	0.1456037	0.4373746	0	60.92852
0	-8.3846	-3.9541	109	2	259	0.2753524	-1.078822E-02	54.6012	2.643169	4.751198E-02	40.30672	-3.359817E-02	8.604561E-02	0.130712	0	59.5979
0	-8.3836	-3.9541	110	2	260	0.3063266	9.932955E-03	54.49137	2.382195	5.504282E-02	42.84314	-9.903586E-03	-3.340728E-02	0.2262072	0	60.38902
0	-8.3826	-3.9541	111	2	261	0.5195831	4.591694E-02	53.31606	1.764431	6.705207E-02	42.18368	4.46976E-03	5.192498E-02	0.4107897	0	59.01298
0	-8.3816	-3.9541	112	2	262	0.6082613	4.805562E-02	52.95045	1.466694	4.968853E-02	42.53644	-6.442039E-02	-9.503441E-02	0.1776958	0	58.28136
0	-8.3806	-3.9541	113	2	263	0.8019825	6.726008E-02	52.0324	1.351271	2.289674E-02	42.33689	-4.913646E-02	-3.594849E-02	0.2002519	0	57.57383
0	-8.3796	-3.9541	114	2	264	0.7273046	8.985443E-02	52.33962	1.340797	4.982349E-02	42.98895	-1.005816E-02	-3.480382E-02	0.1302845	0	58.03003
0	-8.3786	-3.9541	115	2	265	0.6422635	7.373511E-02	53.30104	1.406235	3.918594E-02	43.46481	-9.840764E-03	-3.624554E-03	0.0365315	0	58.87677
0	-8.3776	-3.9541	116	2	266	0.3748059	2.719455E-02	54.46228	1.841935	4.269866E-02	43.76357	-9.814573E-03	2.685003E-02	8.417554E-02	0	60.18989
0	-8.3766	-3.9541	117	2	267	0.227725	-2.233119E-03	55.42078	2.074337	0.0315918	42.98687	-1.055472E-02	0.2050266	0.1527752	0	60.88097
0	-8.3756	-3.9541	118	2	268	0.1369037	-3.575384E-02	56.21252	2.054463	3.007186E-02	43.80368	-2.261824E-03	2.674699E-02	0.1313867	0	61.55226
0	-8.3746	-3.9541	119	2	269	6.885042E-02	-3.561843E-04	55.96899	1.996244	4.743697E-02	41.80359	-3.382203E-02	0.0551117	0.1534407	0	60.4844
0	-8.3736	-3.9541	120	2	270	0.1346414	-4.216713E-03	55.69373	2.07579	3.887561E-02	41.02991	5.370843E-03	-6.206597E-02	-5.660167E-02	0	59.7859
0	-8.3726	-3.9541	121	2	271	0.127459	-4.597795E-03	56.22738	2.261509	4.249801E-02	42.64779	1.321918E-02	-6.264783E-02	0.132378	0	61.22311
0	-8.3716	-3.9541	122	2	272	0.1049131	-4.685531E-02	55.94887	2.136344	3.160651E-02	41.53102	-3.353585E-02	-3.383233E-02	0.1311567	0	60.36941
0	-8.3706	-3.9541	123	2	273	7.496846E-02	-0.0229532	55.50056	2.174194	3.343312E-02	42.85274	-3.358555E-02	8.562662E-02	0.2010305	0	60.82741
0	-8.3696	-3.9541	124	2	274	9.352068E-02	3.467998E-04	55.55209	2.272043	5.487909E-02	42.09162	5.370621E-03	0.1481131	-5.751392E-02	0	60.52224
0	-8.3686	-3.9541	125	2	275	5.866344E-02	-2.166106E-02	55.90528	2.29597	3.148959E-02	42.84433	4.724486E-03	0.1143601	0.3416528	0	61.38588
0	-8.3676	-3.9541	126	2	276	4.812761E-02	-1.924953E-02	55.80809	2.287608	5.112945E-02	41.55708	-2.580891E-02	-3.637376E-03	0.1548008	0	60.49008
0	-8.3666	-3.9541	127	2	277	6.999424E-02	3.552938E-03	56.15325	2.140058	0.055016	42.81789	-9.803334E-03	-9.216035E-02	8.558638E-02	0	61.03914
0	-8.3656	-3.9541	128	2	278	7.486438E-02	-3.564882E-02	55.26437	2.365837	2.280745E-02	42.48802	-3.351042E-02	-3.443346E-02	0.3198491	0	60.67184
0	-8.3646	-3.9541	129	2	279	7.559489E-02	-3.548298E-02	55.47495	2.214804	0.0493895	41.57854	-1.038469E-02	-3.383887E-02	0.1784382	0	60.19047
0	-8.3636	-3.9541	130	2	280	0.1294887	-1.514793E-02	55.96963	2.505729	2.492756E-02	41.96475	-9.559572E-03	-0.1208415	3.957721E-02	0	60.82407
0	-8.3626	-3.9541	131	2	281	0.0501041	-4.065328E-02	56.13654	2.417846	4.913402E-02	41.20182	1.231452E-02	0.1456979	0.1769764	0	60.84758
0	-8.3616	-3.9541	132	2	282	0.1272818	-1.635646E-02	56.06088	1.980765	4.061798E-02	42.80842	-3.341802E-02	5.685166E-02	0.0837394	0	60.92611
0	-8.3606	-3.9541	133	2	283	0.1639947	-2.543415E-02	55.09511	2.30065	4.256491E-02	42.31506	-4.855115E-02	2.798951E-02	6.126908E-02	0	60.30423
0	-8.3596	-3.9541	134	2	284	0.2274505	-2.453113E-02	55.03865	2.383651	5.291485E-02	42.12759	3.577707E-02	0.1756587	0.2240866	0	60.60432
0	-8.3586	-3.9541	135	2	285	0.3048112	-3.258811E-02	55.04349	2.248322	5.456732E-02	41.10669	4.683435E-03	-3.539845E-02	0.3426952	0	59.96872
0	-8.3576	-3.9541	136	2	286	0.394547	1.529011E-02	54.57341	2.336904	0.054666	43.15329	4.653963E-03	-7.451903E-03	0.6713436	0	60.98981
