98	179	17542	18	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"Al2O3 WT%"	"FeO WT%"	"BaO WT%"	"K2O WT%"	"SrO WT%"	"CaO WT%"	"TiO2 WT%"	"Na2O WT%"	"MgO WT%"	"O WT%"	"Total"
0	-4.767	-36.5655	97	48	4703	46.29881	31.41322	0.7188812	2.494774E-02	0.1535481	0.2342117	17.60261	4.895179E-02	1.730225	7.382733E-02	0	98.29922
0	-4.7665	-36.5655	98	48	4704	46.42237	31.43302	0.6898926	-8.605795E-02	0.13803	0.2235471	17.6437	4.065958E-02	1.712089	7.666609E-02	0	98.29391
0	-4.815	-36.565	1	49	4705	44.51913	32.25142	0.6901607	3.430978E-02	9.123895E-02	0.1882285	18.18501	9.872263E-03	1.307452	5.041882E-02	0	97.32724
0	-4.8145	-36.565	2	49	4706	44.95723	31.90201	0.6695565	-0.046619	0.1064837	0.2670201	18.39992	0.0142376	1.258138	6.916143E-02	0	97.59714
0	-4.814	-36.565	3	49	4707	45.11266	31.92085	0.6532795	-1.624171E-02	9.726662E-02	0.2188666	18.44862	0.0658351	1.284822	6.624939E-02	0	97.8522
0	-4.8135	-36.565	4	49	4708	45.50367	31.87253	0.7704651	-7.692567E-02	0.100313	0.2981836	18.24732	1.856799E-02	1.29128	6.478681E-02	0	98.09019
0	-4.813	-36.565	5	49	4709	45.28463	31.84692	0.7196937	-5.698295E-02	9.501814E-02	0.367498	18.31435	6.141973E-02	1.243043	5.860497E-02	0	97.9342
0	-4.8125	-36.565	6	49	4710	45.33384	31.95611	0.759566	7.446636E-02	9.998672E-02	0.2292905	18.17339	2.690188E-02	1.290845	8.291272E-02	0	98.02731
0	-4.812	-36.565	7	49	4711	45.3051	31.76511	0.7034329	3.411889E-02	0.1002937	0.2290326	18.39847	2.698473E-02	1.254966	5.929556E-02	0	97.8768
0	-4.8115	-36.565	8	49	4712	45.75761	31.94264	0.6729443	-2.609899E-02	0.1032206	0.1807917	18.39217	4.015959E-02	1.306835	4.728661E-02	0	98.41755
0	-4.811	-36.565	9	49	4713	45.54227	31.73632	0.7756626	8.435969E-02	0.1017143	0.2658719	18.31087	3.539195E-02	1.30937	5.747791E-02	0	98.2193
0	-4.8105	-36.565	10	49	4714	45.32063	32.0378	0.7024816	-6.668491E-02	0.1139542	0.2454856	18.37757	7.454395E-02	1.371982	6.882232E-02	0	98.24658
0	-4.81	-36.565	11	49	4715	45.35169	31.85252	0.7249454	-0.1171325	0.111009	0.2933629	18.19168	-2.769931E-03	1.411024	6.710604E-02	0	97.88344
0	-4.8095	-36.565	12	49	4716	45.73005	31.64527	0.6889891	0.0242626	0.099197	0.1805549	18.45547	2.711213E-02	1.406784	5.242247E-02	0	98.31012
0	-4.809	-36.565	13	49	4717	45.74104	31.60567	0.7085634	-4.635835E-02	0.1150711	0.2392542	18.10956	4.445878E-02	1.390872	6.799621E-02	0	97.97612
0	-4.8085	-36.565	14	49	4718	45.82284	31.62176	0.7026086	-4.636775E-02	0.1176528	0.271114	18.05025	1.434601E-02	1.436083	5.934514E-02	0	98.04964
0	-4.808	-36.565	15	49	4719	45.66878	31.73215	0.7140557	1.404225E-02	0.1006104	0.2927089	18.02682	3.566291E-02	1.432038	6.938714E-02	0	98.08627
0	-4.8075	-36.565	16	49	4720	45.87732	31.78028	0.7070665	4.248884E-03	0.1121911	0.1914006	18.13032	4.442466E-02	1.501705	7.203799E-02	0	98.421
0	-4.807	-36.565	17	49	4721	45.88568	31.5854	0.736833	-3.617716E-02	0.1202687	0.239199	17.95498	1.006989E-02	1.477013	0.0684289	0	98.04169
0	-4.8065	-36.565	18	49	4722	46.04464	31.52629	0.7195908	-5.600665E-02	0.1256099	0.1273576	17.921	6.619494E-02	1.552565	7.083467E-02	0	98.09807
0	-4.806	-36.565	19	49	4723	45.92007	31.6062	0.6139296	4.486511E-03	0.1298981	0.1967219	17.88966	3.593413E-02	1.583643	7.753008E-02	0	98.05807
0	-4.8055	-36.565	20	49	4724	46.08232	31.55903	0.778291	-1.599618E-02	0.1253369	0.238962	17.91963	5.725275E-03	1.613871	5.513526E-02	0	98.3623
0	-4.805	-36.565	21	49	4725	45.94485	31.30014	0.7205878	-8.678517E-02	0.1330555	0.3239693	17.89435	2.300422E-02	1.557163	6.341526E-02	0	97.87376
0	-4.8045	-36.565	22	49	4726	46.06725	31.42818	0.7547431	-5.75598E-03	0.1416092	0.1910544	17.84648	4.017819E-02	1.611924	0.0704748	0	98.14613
0	-4.804	-36.565	23	49	4727	46.03571	31.45651	0.7991914	-5.639052E-02	0.1439569	0.2870092	17.6869	3.158356E-02	1.663495	6.988759E-02	0	98.11784
0	-4.8035	-36.565	24	49	4728	46.34529	31.35425	0.7785404	-2.595831E-02	0.131018	0.2492316	17.55372	0.0788938	1.625996	7.108131E-02	0	98.16206
0	-4.803	-36.565	25	49	4729	46.35482	31.58514	0.7191594	4.381318E-03	0.1461457	0.2227679	17.81025	4.877841E-02	1.714929	6.845061E-02	0	98.67484
0	-4.8025	-36.565	26	49	4730	46.25873	31.33309	0.7386112	-6.635867E-02	0.132969	0.2972814	17.69658	-2.736428E-03	1.756031	7.210945E-02	0	98.21631
0	-4.802	-36.565	27	49	4731	46.50456	31.07423	0.7266509	1.453204E-02	0.1491272	0.2275275	17.56141	3.158196E-02	1.760701	7.843913E-02	0	98.12876
0	-4.8015	-36.565	28	49	4732	46.43199	31.19471	0.7284888	-3.579485E-02	0.1567274	0.2279066	17.41714	1.883646E-02	1.725934	7.696223E-02	0	97.9429
0	-4.801	-36.565	29	49	4733	46.41241	31.08719	0.7209718	-2.577647E-02	0.1464113	0.2277685	17.5221	4.889269E-02	1.751955	0.0739934	0	97.96592
0	-4.8005	-36.565	30	49	4734	45.96814	31.31793	0.7269437	-5.610432E-02	0.1445236	0.2446752	17.49624	7.903364E-02	1.717579	7.784267E-02	0	97.7168
0	-4.8	-36.565	31	49	4735	46.10427	31.45595	0.6365842	-4.584892E-02	0.1447149	0.2713353	17.33817	7.908823E-02	1.756974	0.0748274	0	97.81606
0	-4.7995	-36.565	32	49	4736	46.45715	31.39961	0.7532693	4.480992E-02	0.1500486	0.2226387	17.53692	4.012318E-02	1.770361	7.063338E-02	0	98.44557
0	-4.799	-36.565	33	49	4737	46.51572	30.93925	0.7001222	-1.574584E-02	0.1594709	0.2806697	17.43908	2.303956E-02	1.803963	7.428712E-02	0	97.91985
0	-4.7985	-36.565	34	49	4738	46.76117	31.08456	0.7406044	-3.568796E-02	0.1453817	0.2008179	17.4057	3.179352E-02	1.733727	8.065698E-02	0	98.14873
0	-4.798	-36.565	35	49	4739	46.47714	31.33699	0.6615188	1.460796E-02	0.1483399	0.2811704	17.42398	3.161651E-02	1.755327	7.984894E-02	0	98.21055
0	-4.7975	-36.565	36	49	4740	46.74424	31.31775	0.712317	-0.0357512	0.1454146	0.2595611	17.32498	5.326452E-02	1.703908	7.991447E-02	0	98.3056
0	-4.797	-36.565	37	49	4741	46.87467	31.07898	0.7691742	8.488444E-02	0.1546731	0.3173073	17.43667	6.571101E-02	1.772259	8.639421E-02	0	98.64072
0	-4.7965	-36.565	38	49	4742	46.40528	31.12251	0.7280895	1.442344E-02	0.1421871	0.3183084	17.40385	1.426798E-03	1.786814	7.958098E-02	0	98.00246
0	-4.796	-36.565	39	49	4743	46.97686	31.22998	0.7744046	4.509597E-03	0.1407662	0.2431106	17.41226	8.753679E-02	1.761567	8.180745E-02	0	98.71281
0	-4.7955	-36.565	40	49	4744	46.10724	31.17988	0.6719399	-5.666554E-03	0.1689377	0.2762853	17.47183	8.754204E-02	1.775463	0.0793344	0	97.81281
0	-4.795	-36.565	41	49	4745	46.62502	31.2072	0.7104413	6.515141E-02	0.1689735	0.2277162	17.40005	1.435179E-02	1.858871	7.405541E-02	0	98.35182
0	-4.7945	-36.565	42	49	4746	46.47757	31.24227	0.7895039	-0.0358027	0.1488364	0.233391	17.36418	0.0274376	1.74412	7.885661E-02	0	98.07037
0	-4.794	-36.565	43	49	4747	46.65603	31.17263	0.7763911	-7.614939E-02	0.1422875	0.2490565	17.41241	-6.877795E-03	1.758363	8.460127E-02	0	98.16875
0	-4.7935	-36.565	44	49	4748	46.66728	31.16583	0.7098593	-6.583153E-02	0.1566911	0.1905796	17.47652	-2.830671E-02	1.803568	7.752392E-02	0	98.1537
0	-4.793	-36.565	45	49	4749	46.67504	31.22373	0.7539968	-2.564187E-02	0.145945	0.2064413	17.49426	5.757146E-02	1.751264	8.189391E-02	0	98.3645
0	-4.7925	-36.565	46	49	4750	46.63923	31.01414	0.7108606	-3.584724E-02	0.1386243	0.280772	17.43084	4.463538E-02	1.811008	8.517846E-02	0	98.11945
0	-4.792	-36.565	47	49	4751	46.73352	31.28833	0.6913964	4.503751E-02	0.163937	0.2169996	17.51242	3.592958E-02	1.802482	8.333329E-02	0	98.57338
0	-4.7915	-36.565	48	49	4752	46.54866	31.28735	0.7421857	-7.623726E-02	0.1546108	0.2759432	17.51134	6.192365E-02	1.85321	8.558831E-02	0	98.44457
0	-4.791	-36.565	49	49	4753	46.64835	30.94265	0.6914206	-1.573889E-02	0.155084	0.3072306	17.43284	6.607158E-02	1.842183	8.246399E-02	0	98.15256
0	-4.7905	-36.565	50	49	4754	46.74588	31.14339	0.744436	-0.1060565	0.1602405	0.1800741	17.19256	6.267269E-03	1.793628	9.441772E-02	0	97.95485
0	-4.79	-36.565	51	49	4755	46.45771	31.26004	0.6771277	-2.542498E-02	0.1533585	0.1750248	17.56545	1.743498E-03	1.863476	7.878085E-02	0	98.20728
0	-4.7895	-36.565	52	49	4756	46.77356	31.20386	0.7477317	2.468928E-02	0.1531299	0.2701319	17.43494	0.0574019	1.849433	7.259305E-02	0	98.58748
0	-4.789	-36.565	53	49	4757	46.81958	31.29865	0.684396	-2.556532E-02	0.1712303	0.2436596	17.45472	5.761728E-02	1.857588	7.328863E-02	0	98.63514
0	-4.7885	-36.565	54	49	4758	46.83347	31.20429	0.7333842	-1.544825E-02	0.1604293	0.2329573	17.3727	-2.637099E-03	1.797316	8.373532E-02	0	98.40021
0	-4.788	-36.565	55	49	4759	46.40224	31.17053	0.7152385	2.480128E-02	0.1643528	0.2495073	17.31157	0.066062	1.809749	8.577643E-02	0	97.99983
0	-4.7875	-36.565	56	49	4760	46.60253	31.02375	0.7566811	-1.583495E-02	0.155983	0.3127797	17.449	9.614234E-02	1.859085	8.042445E-02	0	98.32054
0	-4.787	-36.565	57	49	4761	46.52314	31.25069	0.7820054	-5.621734E-03	0.1563702	0.2813359	17.41871	4.024268E-02	1.851123	8.374463E-02	0	98.38174
0	-4.7865	-36.565	58	49	4762	46.53182	31.16296	0.7761441	1.468749E-02	0.1714066	0.2493742	17.30438	3.595462E-02	1.862941	7.689251E-02	0	98.18656
0	-4.786	-36.565	59	49	4763	46.72711	31.02431	0.7586423	-3.575286E-02	0.167398	0.2436208	17.36186	8.771773E-02	1.859787	0.0685736	0	98.26328
0	-4.7855	-36.565	60	49	4764	46.61336	30.98004	0.6566777	-5.564725E-02	0.1485449	0.2120004	17.31043	2.766418E-02	1.851337	7.402092E-02	0	97.81844
0	-4.785	-36.565	61	49	4765	46.75603	31.29645	0.7306399	-4.571826E-02	0.1646618	0.2333017	17.38581	7.059191E-02	1.883921	8.451992E-02	0	98.56021
0	-4.7845	-36.565	62	49	4766	46.64131	31.19844	0.7194519	0.1055656	0.159094	0.2438404	17.33794	3.578941E-02	1.838735	8.515507E-02	0	98.36533
0	-4.784	-36.565	63	49	4767	46.65051	31.35531	0.7603964	-8.618995E-02	0.1606723	0.2921782	17.2236	6.201969E-02	1.854208	7.906226E-02	0	98.35178
0	-4.7835	-36.565	64	49	4768	46.78296	31.41238	0.6914247	7.532577E-02	0.1655513	0.2545326	17.44791	7.029024E-02	1.927676	9.459518E-02	0	98.92265
0	-4.783	-36.565	65	49	4769	46.72475	31.21847	0.69441	-5.72289E-03	0.1815073	0.3607229	17.49956	5.311883E-02	1.866877	7.763883E-02	0	98.67134
0	-4.7825	-36.565	66	49	4770	46.67456	31.06086	0.703652	4.518736E-02	0.1637851	0.2065403	17.37744	4.030148E-02	1.859038	8.173466E-02	0	98.21309
0	-4.782	-36.565	67	49	4771	46.9796	31.01838	0.7191084	-3.538889E-02	0.1623276	0.1903159	17.22747	4.056046E-02	1.889015	7.293138E-02	0	98.26433
0	-4.7815	-36.565	68	49	4772	46.64627	30.92386	0.6999985	7.499057E-02	0.1650101	0.3498446	17.44657	4.862595E-02	1.879843	7.069601E-02	0	98.30573
0	-4.781	-36.565	69	49	4773	46.66674	31.15553	0.7602022	-3.577827E-02	0.1579094	0.2918705	17.3045	4.037576E-02	1.830552	7.869575E-02	0	98.2506
0	-4.7805	-36.565	70	49	4774	46.48727	31.18856	0.7871465	-0.0862876	0.1522668	0.2869238	17.31469	7.060254E-02	1.812105	7.845538E-02	0	98.09173
0	-4.78	-36.565	71	49	4775	46.45417	31.03694	0.7392232	-1.568848E-02	0.1603401	0.3292772	17.27516	1.446631E-02	1.788887	7.225834E-02	0	97.85503
0	-4.7795	-36.565	72	49	4776	46.58373	31.36833	0.7545579	-1.530264E-02	0.1653543	0.1964949	17.26372	6.629119E-02	1.813786	7.399444E-02	0	98.27095
0	-4.779	-36.565	73	49	4777	46.57624	31.00204	0.7495318	5.512314E-02	0.1675159	0.2438622	17.32777	4.020672E-02	1.769022	7.888512E-02	0	98.01021
0	-4.7785	-36.565	74	49	4778	46.89928	31.16929	0.7264044	4.952439E-03	0.1372126	0.1691554	17.50922	1.032584E-02	1.816735	7.551763E-02	0	98.5181
0	-4.778	-36.565	75	49	4779	46.68746	31.28821	0.7202311	-4.591502E-02	0.1638124	0.2812086	17.68696	1.026575E-02	1.819998	8.228682E-02	0	98.6945
0	-4.7775	-36.565	76	49	4780	46.6473	31.66301	0.7274095	-5.532061E-03	0.156469	0.3083533	17.53881	4.890861E-02	1.837553	6.840941E-02	0	98.99069
0	-4.777	-36.565	77	49	4781	46.71978	31.23698	0.7096117	-2.582937E-02	0.1663497	0.3449604	17.49843	5.321674E-02	1.803167	7.106059E-02	0	98.57772
0	-4.7765	-36.565	78	49	4782	46.59731	31.31591	0.7422069	2.478593E-02	0.1471918	0.2974471	17.43209	-2.794596E-03	1.780511	8.515155E-02	0	98.41981
0	-4.776	-36.565	79	49	4783	46.42332	31.30483	0.74044	0.1359966	0.1616006	0.2017821	17.38622	2.287139E-02	1.77351	7.253962E-02	0	98.22311
0	-4.7755	-36.565	80	49	4784	46.79553	31.2872	0.76953	-0.0254711	0.1452144	0.2067099	17.47083	3.185861E-02	1.743424	8.623175E-02	0	98.51106
0	-4.775	-36.565	81	49	4785	46.60366	31.2646	0.8093307	-5.445068E-03	0.1535861	0.222865	17.56899	1.882066E-02	1.790052	6.943979E-02	0	98.4959
0	-4.7745	-36.565	82	49	4786	46.44571	31.30552	0.6755303	4.573803E-03	0.1509551	0.3028788	17.61736	1.015569E-02	1.71153	0.0649602	0	98.28918
0	-4.774	-36.565	83	49	4787	46.50684	31.3474	0.7322816	-5.600004E-02	0.1358905	0.2923328	17.55321	4.043789E-02	1.712995	0.0812822	0	98.34666
0	-4.7735	-36.565	84	49	4788	46.66769	31.64921	0.6984603	-4.559981E-02	0.1433341	0.2018846	17.68054	1.902876E-02	1.725047	0.0765956	0	98.81619
0	-4.773	-36.565	85	49	4789	46.74086	31.4685	0.7492272	2.437527E-02	0.1440326	0.4089156	17.67014	5.728432E-02	1.728744	6.751872E-02	0	99.0596
0	-4.7725	-36.565	86	49	4790	46.41451	31.76761	0.7895356	4.484025E-02	0.1514668	0.3088569	17.57276	4.014249E-02	1.757212	8.178543E-02	0	98.92871
0	-4.772	-36.565	87	49	4791	46.36604	31.21347	0.7086231	-3.571725E-02	0.1408401	0.2231343	17.77734	3.614391E-02	1.728871	6.338328E-02	0	98.22214
0	-4.7715	-36.565	88	49	4792	46.5493	31.54646	0.7336366	5.537126E-02	0.1405466	0.1966525	17.50827	4.032136E-02	1.757444	8.736537E-02	0	98.61537
0	-4.771	-36.565	89	49	4793	46.6553	31.363	0.7562134	-0.0660992	0.1394051	0.270834	17.65212	6.200771E-02	1.697531	8.343727E-02	0	98.61375
0	-4.7705	-36.565	90	49	4794	46.72459	31.50586	0.7273949	4.417926E-03	0.1531975	0.3666122	17.57363	4.022203E-02	1.696568	8.048163E-02	0	98.87298
0	-4.77	-36.565	91	49	4795	46.77715	31.36226	0.7589497	-2.573719E-02	0.137384	0.2972287	17.65581	1.882803E-02	1.735935	0.060603	0	98.77843
0	-4.7695	-36.565	92	49	4796	46.8863	31.69075	0.6910288	-1.527986E-02	0.1528163	0.1962297	17.76723	2.758987E-02	1.693057	0.0699494	0	99.15968
0	-4.769	-36.565	93	49	4797	46.62273	31.32756	0.8159407	-0.1166399	0.1442903	0.2496473	17.69458	6.642802E-02	1.72097	0.0740032	0	98.5995
0	-4.7685	-36.565	94	49	4798	46.3577	31.66564	0.7313626	-8.607925E-02	0.1524038	0.2398512	17.52293	1.478232E-02	1.667801	7.326853E-02	0	98.33966
0	-4.768	-36.565	95	49	4799	46.63335	31.4453	0.6747457	-3.554678E-02	0.1385291	0.2390881	17.67367	-1.116463E-02	1.681184	7.621372E-02	0	98.51537
0	-4.7675	-36.565	96	49	4800	46.45241	31.45817	0.7026037	1.486662E-02	0.1443756	0.2500046	17.62571	1.452556E-02	1.702723	8.967172E-02	0	98.45506
0	-4.767	-36.565	97	49	4801	46.5195	31.41192	0.7885984	3.498229E-02	0.1344039	0.2338373	17.60034	3.166796E-02	1.681213	7.317836E-02	0	98.50964
0	-4.7665	-36.565	98	49	4802	46.72831	31.35523	0.7203296	-5.54343E-03	0.1493618	0.2919225	17.79326	4.463243E-02	1.71507	6.475927E-02	0	98.85732
0	-4.815	-36.5645	1	50	4803	45.25248	32.26832	0.6917096	-3.650744E-02	9.389196E-02	0.2989624	18.28595	2.281535E-02	1.29236	6.526969E-02	0	98.23526
0	-4.8145	-36.5645	2	50	4804	45.16349	32.12618	0.6787078	-2.612343E-02	9.466424E-02	0.2032153	18.21464	5.734676E-03	1.317608	6.156504E-02	0	97.83967
0	-4.814	-36.5645	3	50	4805	45.40426	32.12402	0.6981177	-8.681157E-02	0.108002	0.2293671	18.4128	3.589969E-02	1.261013	6.750441E-02	0	98.25416
0	-4.8135	-36.5645	4	50	4806	45.5159	31.77585	0.6907368	-6.658117E-02	0.1009778	0.1969361	18.46594	5.780884E-03	1.298629	5.953168E-02	0	98.0437
0	-4.813	-36.5645	5	50	4807	44.98655	31.67573	0.7044543	7.425426E-02	9.782805E-02	0.2719273	18.39262	1.390908E-02	1.287145	6.009263E-02	0	97.56451
0	-4.8125	-36.5645	6	50	4808	45.05272	32.12666	0.7986364	-4.657998E-02	0.1134699	0.2032608	18.44224	2.285009E-02	1.314621	5.563079E-02	0	98.0835
0	-4.812	-36.5645	7	50	4809	45.39672	31.84646	0.7153563	1.393939E-02	9.785137E-02	0.2503477	18.34423	3.132208E-02	1.304897	0.0701168	0	98.07123
0	-4.8115	-36.5645	8	50	4810	45.25529	31.55853	0.7139781	-4.674143E-02	0.1032767	0.298179	18.37569	0.039985	1.353658	6.721127E-02	0	97.71906
0	-4.811	-36.5645	9	50	4811	45.43582	31.88583	0.7559472	-3.622395E-02	0.1105973	0.1920746	18.09055	5.734668E-02	1.381418	6.114982E-02	0	97.93451
0	-4.8105	-36.5645	10	50	4812	45.79269	31.8329	0.672885	-1.602019E-02	0.1130967	0.2126939	18.21196	5.302937E-02	1.391745	6.138639E-02	0	98.32637
0	-4.81	-36.5645	11	50	4813	45.84699	31.59188	0.6831208	-6.031144E-03	0.1101471	0.23898	18.24286	2.715888E-02	1.454865	7.338484E-02	0	98.26336
0	-4.8095	-36.5645	12	50	4814	45.70248	31.72536	0.7365792	-5.951785E-03	0.1054978	0.207566	18.02605	0.1002819	1.499802	6.634428E-02	0	98.164
0	-4.809	-36.5645	13	50	4815	45.38628	31.57082	0.7291408	-5.973754E-03	0.1251431	0.213253	17.96196	7.017738E-02	1.495629	0.0633378	0	97.60977
0	-4.8085	-36.5645	14	50	4816	45.47131	31.61696	0.7499549	-0.0565592	0.119492	0.2770484	18.0228	3.151732E-02	1.486924	7.616142E-02	0	97.7956
0	-4.808	-36.5645	15	50	4817	45.76263	31.60883	0.687602	4.13567E-03	0.1236726	0.2819868	17.85075	5.666249E-03	1.528566	7.822324E-02	0	97.93207
0	-4.8075	-36.5645	16	50	4818	45.85742	31.35094	0.7231843	4.085734E-03	0.1315348	0.2602232	17.92417	5.644253E-03	1.508725	7.795805E-02	0	97.84389
0	-4.807	-36.5645	17	50	4819	46.01869	31.49516	0.7691618	-6.051413E-03	0.1375655	0.2600738	17.99037	1.341932E-03	1.485592	6.568193E-02	0	98.21758
0	-4.8065	-36.5645	18	50	4820	46.1616	31.50894	0.7145986	-1.591889E-02	0.1358682	0.228115	17.89917	5.736698E-02	1.578779	6.646705E-02	0	98.33499
0	-4.806	-36.5645	19	50	4821	46.02481	31.45866	0.7174373	-5.898683E-03	0.1284835	0.254877	17.923	-2.890019E-03	1.599831	6.973055E-02	0	98.16803
0	-4.8055	-36.5645	20	50	4822	46.03827	31.55957	0.7544935	1.432775E-02	0.1383359	0.2230748	17.85126	2.289052E-02	1.611195	6.379227E-02	0	98.27721
0	-4.805	-36.5645	21	50	4823	46.18958	31.53834	0.7497917	7.484783E-02	0.1448965	0.2228064	17.80056	0.018468	1.647064	7.125209E-02	0	98.45761
0	-4.8045	-36.5645	22	50	4824	46.14948	31.4612	0.7073495	-5.629019E-02	0.1436912	0.286786	17.74438	4.023991E-02	1.660853	6.626287E-02	0	98.20396
0	-4.804	-36.5645	23	50	4825	46.29625	31.3101	0.7074343	-5.627029E-03	0.1449338	0.1907251	17.74745	6.604218E-02	1.716013	6.912401E-02	0	98.24245
0	-4.8035	-36.5645	24	50	4826	46.16254	31.32177	0.6585301	-0.0258449	0.1379434	0.2228547	17.80671	7.467854E-02	1.735323	7.929709E-02	0	98.1738
0	-4.803	-36.5645	25	50	4827	46.16264	31.13971	0.7651381	2.461411E-02	0.1510227	0.2121524	17.42811	5.75772E-03	1.656904	6.872168E-02	0	97.61476
0	-4.8025	-36.5645	26	50	4828	46.68191	31.55467	0.7701181	-0.0357071	0.1417666	0.1693137	17.60958	3.177671E-02	1.762122	8.067715E-02	0	98.7662
0	-4.802	-36.5645	27	50	4829	46.35807	31.35344	0.6455283	-2.556367E-02	0.1392292	0.1962337	17.51574	5.759733E-02	1.733919	8.116068E-02	0	98.05536
0	-4.8015	-36.5645	28	50	4830	46.22049	31.3341	0.7321883	0.0445981	0.1438836	0.2973005	17.49672	9.93084E-03	1.700182	6.680942E-02	0	98.0462
0	-4.801	-36.5645	29	50	4831	46.34491	30.8906	0.7147348	1.447668E-02	0.1408543	0.2595391	17.45668	3.585667E-02	1.773356	7.722878E-02	0	97.70822
0	-4.8005	-36.5645	30	50	4832	46.43271	31.25807	0.7258721	-0.1368181	0.155917	0.265226	17.59648	4.911894E-02	1.794279	6.783992E-02	0	98.20869
0	-4.8	-36.5645	31	50	4833	46.34329	31.26989	0.7088531	4.407337E-03	0.1504889	0.2812534	17.4332	3.588373E-02	1.760078	7.657242E-02	0	98.06392
0	-4.7995	-36.5645	32	50	4834	46.43536	31.33968	0.6990595	-4.574609E-02	0.1323372	0.2122279	17.46667	1.032118E-02	1.811637	8.820285E-02	0	98.14974
0	-4.799	-36.5645	33	50	4835	46.66387	31.35925	0.751846	4.483387E-02	0.1418123	0.2275882	17.55453	1.003339E-02	1.710094	8.074668E-02	0	98.54462
0	-4.7985	-36.5645	34	50	4836	46.82355	31.29679	0.6820901	4.32407E-03	0.1511717	0.3496026	17.42369	5.304605E-02	1.78469	6.842387E-02	0	98.63738
0	-4.798	-36.5645	35	50	4837	46.59064	31.37428	0.7075784	-1.570051E-02	0.155442	0.2970357	17.3846	1.875514E-02	1.772234	7.271211E-02	0	98.35757
0	-4.7975	-36.5645	36	50	4838	46.71451	31.39564	0.7880231	-7.626284E-02	0.1576708	0.2330069	17.69003	2.748354E-02	1.807014	7.714242E-02	0	98.81426
0	-4.797	-36.5645	37	50	4839	46.49974	31.20913	0.7018527	4.67084E-03	0.1556836	0.1906291	17.55028	1.880657E-02	1.784543	7.946472E-02	0	98.1948
0	-4.7965	-36.5645	38	50	4840	46.68789	30.92151	0.7492223	-5.560904E-03	0.1404651	0.2486539	17.34925	4.886397E-02	1.835674	8.521764E-02	0	98.06117
0	-4.796	-36.5645	39	50	4841	46.40864	31.28305	0.7769927	-1.599517E-02	0.1771726	0.345031	17.48042	1.431997E-02	1.800163	8.079364E-02	0	98.35058
0	-4.7955	-36.5645	40	50	4842	46.63746	31.29556	0.7570664	-0.0254818	0.1432254	0.1747366	17.35221	3.612459E-02	1.784226	8.047302E-02	0	98.23559
0	-4.795	-36.5645	41	50	4843	46.55467	30.99111	0.7523884	-1.556326E-02	0.1491291	0.2223859	17.3534	1.451978E-02	1.762053	8.846695E-02	0	97.87256
0	-4.7945	-36.5645	42	50	4844	46.52384	31.2186	0.7453263	-6.591742E-02	0.1655719	0.1961253	17.34696	7.060196E-02	1.761422	7.357412E-02	0	98.0361
0	-4.794	-36.5645	43	50	4845	46.47867	31.30152	0.735986	-0.0358757	0.1478179	0.2759489	17.44953	3.601106E-02	1.774919	7.011893E-02	0	98.23464
0	-4.7935	-36.5645	44	50	4846	46.48365	31.3192	0.6933395	-0.0254374	0.1393982	0.1856665	17.4356	1.464288E-02	1.840657	7.542159E-02	0	98.16214
0	-4.793	-36.5645	45	50	4847	46.3996	30.94036	0.7332888	-2.556275E-02	0.1561746	0.2014256	17.41421	-1.552969E-02	1.879763	9.048691E-02	0	97.7742
0	-4.7925	-36.5645	46	50	4848	46.59003	31.42618	0.7882376	-7.618348E-02	0.1762861	0.2387511	17.53053	2.322221E-02	1.822209	7.779595E-02	0	98.59706
0	-4.792	-36.5645	47	50	4849	46.83422	31.23101	0.7333196	-0.0863485	0.1632485	0.2912936	17.54706	3.182258E-02	1.808221	6.542743E-02	0	98.61928
0	-4.7915	-36.5645	48	50	4850	46.80166	31.3103	0.7333185	-3.570718E-02	0.1505214	0.2383141	17.43174	3.609474E-02	1.739504	8.993403E-02	0	98.49567
0	-4.791	-36.5645	49	50	4851	46.73682	31.0371	0.7927846	-4.580195E-02	0.1511251	0.1956475	17.4712	2.321038E-02	1.801734	7.034917E-02	0	98.23418
0	-4.7905	-36.5645	50	50	4852	46.56863	31.14743	0.6590198	-2.564733E-02	0.1613043	0.2864434	17.39828	1.454848E-02	1.867027	7.682068E-02	0	98.15386
0	-4.79	-36.5645	51	50	4853	46.61855	31.30565	0.7996854	-3.606024E-02	0.167763	0.3076531	17.53527	5.743716E-02	1.816724	0.074964	0	98.64763
0	-4.7895	-36.5645	52	50	4854	46.78467	31.37215	0.7274964	-4.575231E-02	0.1650094	0.2598276	17.27482	4.473923E-02	1.797868	0.0693344	0	98.45016
0	-4.789	-36.5645	53	50	4855	46.63692	30.97034	0.7183816	2.493978E-02	0.1545606	0.2011053	17.30718	6.182505E-02	1.827021	8.529094E-02	0	97.98756
0	-4.7885	-36.5645	54	50	4856	46.91115	31.39134	0.795529	-2.571541E-02	0.1562172	0.2702519	17.41224	3.171832E-02	1.872081	7.720415E-02	0	98.89203
0	-4.788	-36.5645	55	50	4857	46.80111	31.14136	0.7898212	-2.555388E-02	0.1541471	0.2330647	17.19881	3.609418E-02	1.840415	7.095262E-02	0	98.24022
0	-4.7875	-36.5645	56	50	4858	47.07749	31.00702	0.7637901	5.478556E-02	0.1536188	0.3171923	17.44365	8.306722E-02	1.8259	7.819118E-02	0	98.80471
